Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,geometry,centroid,centroid_lon,centroid_lat
CA3985112177219850611,,ROCK CREEK,Wildfire,4786,MTBS,Initial,1169,39.851,-121.772,1985-06-11,504403219840907,504403219850825,,25,-9999,-970,-150,90,355,650,Rock Creek,"POLYGON ((604075.0159684452 4411173.01699894, 604273.5981101455 4411492.333979562, 604270.156418373 4411615.872898041, 604402.5852054838 4411686.756139222, 604282.7677675344 4411842.344877041, 604110.7549432558 4411904.261885972, 603996.9299546643 4411950.154158698, 603842.0188759963 4412089.089303573, 603813.2305899209 4412185.6714156885, 603896.624587443 4412353.863996896, 603680.6789134076 4412540.776166978, 603664.345317112 4412752.364404831, 603881.214773914 4412965.525642057, 603964.9052357104 4413087.925134181, 604063.287090055 4413116.239386465, 604247.7531210087 4413169.328994031, 604356.9307173452 4413161.425068616, 604593.5765522671 4413039.45952365, 604701.7059799937 4413057.471320734, 604794.5339414051 4412992.428241327, 604891.7115546343 4412935.191328394, 605020.8380120392 4412972.355025609, 605254.9486970617 4413105.277358445, 605459.0519586883 4412980.50131503, 605645.1621773391 4412916.089684261, 605705.7445455925 4412802.440705947, 605746.9739360363 4412552.136468557, 605727.1673393454 4412349.807990419, 605940.1265240269 4412352.112336426, 606324.9445155228 4412181.036112724, 606362.5756902879 4411942.805228628, 606361.6694122169 4411811.459246426, 606322.6652977262 4411583.9431698155, 606268.6709699185 4411496.306305258, 606323.4025832254 4411335.094419156, 606278.4048669628 4411217.275878649, 606217.8079440127 4411062.1968430495, 606016.3796154988 4410774.826830384, 605825.7615195932 4410719.965909743, 605684.3352118034 4410679.262896653, 605492.3714826324 4410696.11139435, 605353.949288572 4410734.92367351, 605278.3623910192 4410719.723909929, 604985.1679114527 4410740.210213706, 604782.4088911539 4410793.277993344, 604708.7782063035 4410883.508361696, 604689.4398388485 4411015.580477029, 604498.9625292046 4410803.462577363, 604363.6854398006 4410764.531098922, 604252.5671982081 4410935.731235275, 604168.1412275457 4411062.179974524, 604075.0159684452 4411173.01699894))",POINT (-121.77188792867138 39.85068952382247),-121.77188792867138,39.85068952382247
CA3955612164019951004,,HWY 149,Wildfire,8906,MTBS,Initial,1968,39.556,-121.640,1995-10-04,504403319930831,504403319951024,,-35,-9999,-970,-150,80,359,666,,"POLYGON ((616089.1978147295 4383515.424130592, 616220.8700610641 4383571.006767503, 616412.409994046 4383488.500341495, 616569.8970624836 4383363.428188714, 616852.7775649886 4383176.137066047, 617116.943958469 4383051.616889298, 617266.482431451 4382930.811449302, 617264.5239013676 4382825.393087679, 617199.2651387402 4382708.313223029, 617106.1032326806 4382550.437351613, 617116.4447386563 4382448.55858985, 617218.5821546178 4382307.560080084, 617301.9731439955 4382207.041301327, 617381.3098415778 4382052.928624231, 617398.8493375148 4381926.907641256, 617429.4406488457 4381824.302504834, 617432.8803598147 4381700.777877864, 617439.622766229 4381610.970476225, 617378.4178135783 4381547.485208026, 617364.1586526203 4381438.528039787, 617404.7950342571 4381279.833273123, 617396.9820939663 4381126.857596726, 617310.4245955234 4381036.4173572855, 617283.5689492256 4380969.709589811, 617288.8077192768 4380840.149861854, 617215.3020245917 4380773.125654069, 617152.5930356119 4380669.888183492, 617076.831975876 4380543.2352358475, 617022.5283310618 4380501.396597012, 617071.5696606804 4380404.1009292025, 617115.804378062 4380233.335682887, 617177.981809982 4380091.980623615, 617235.4286706883 4380056.083702938, 617324.6740918959 4380003.123164906, 617367.1095101382 4379838.3936448535, 617325.6977523967 4379708.518227136, 617311.4378705408 4379599.562125041, 617381.9127248151 4379318.388131031, 617359.1113650743 4379305.274116782, 617433.0493806413 4379169.269419118, 617481.6348064655 4379006.310098614, 617459.8811371648 4378967.284351133, 617238.1778946742 4378949.366051339, 617188.6805591647 4378980.997103426, 617032.0784087214 4378968.704284286, 617064.8992964865 4378657.037348309, 616892.6933693861 4378607.488983309, 616975.7630800272 4378284.067476475, 616892.050482835 4378161.682510958, 616911.8443119237 4378095.291958013, 616793.486020402 4378021.918138295, 616790.1826463146 4377988.201460271, 616853.0280320116 4377934.19788358, 616916.4644369014 4377788.619023547, 616923.0447603673 4377587.362091356, 616952.5876150876 4377510.670199682, 617028.9155454915 4377277.055568271, 617032.1922552395 4377042.082515997, 617040.2762532004 4376880.57825036, 616959.5706881792 4376837.698236118, 616968.1111588508 4376741.857420577, 616967.9499019842 4376630.406735471, 616887.9962934557 4376607.402749335, 616917.8343333211 4376484.923777258, 617065.4411868164 4376527.392549608, 617105.6463207862 4376571.72617863, 617207.0588276776 4376679.542761153, 617401.7729527656 4376787.991567353, 617681.086855977 4376881.462837381, 617835.1393955095 4376879.914976879, 617973.4274562224 4376729.6603759, 618093.1040875188 4376462.646113574, 618239.0466483249 4376353.913518554, 618283.7374898364 4376248.814306523, 618225.0813723461 4376199.171303791, 618239.3162244698 4376039.436705005, 618187.5622809792 4376011.439410309, 618237.3559077785 4375934.0213169195, 617945.7395887441 4375837.010452988, 617800.3880476259 4375854.168697307, 617574.3304747553 4375828.446947025, 617198.1141038432 4375746.416604248, 616881.6014553925 4375688.118242275, 616711.9442725523 4375652.4126530895, 616557.005909533 4375791.324052311, 616446.3004672322 4375759.4734119885, 616365.0040875869 4375808.168602171, 616424.4126120775 4375877.686037824, 616375.5337607916 4376086.430618912, 616449.9558533187 4376284.777902552, 616462.7132750554 4376353.980064397, 616595.1728246982 4376424.855846111, 616658.6365172634 4376547.966059712, 616500.5286518978 4376495.923438212, 616430.9424764795 4376639.732192786, 616348.437431968 4376602.888337478, 616288.6004613793 4376736.395804869, 616211.1984267147 4376727.2328067105, 616133.5012418784 4376763.857207733, 616152.7041012744 4376789.041602599, 616281.5644254052 4376871.988236808, 616294.3217839063 4376941.190565686, 616275.8986663243 4377204.570931689, 616283.8757063693 4377468.994106955, 616264.9955909202 4377666.711587097, 616269.9642885332 4377851.631162153, 616223.1796197089 4378008.55424949, 616204.8901119331 4378114.696882765, 616049.0397433841 4378122.282068983, 616022.344093941 4378167.027083881, 616050.4095412726 4378319.2729088925, 616117.1755768479 4378476.100677064, 616273.347709446 4378691.418795938, 616295.2625052071 4378841.89572234, 616310.5705987022 4378924.939252803, 616193.4213488853 4378937.105659884, 616092.6277614144 4379006.404070254, 616038.2637492791 4379273.863151942, 615998.8374057186 4379518.096805454, 616116.0120485672 4379774.622263028, 616157.8805728811 4379970.161040054, 616120.09257487 4380096.907614031, 616206.1947839647 4380121.681663612, 616169.6147142849 4380333.968777965, 616206.676028858 4380456.038672431, 616214.4901249795 4380609.013293136, 616252.0072717514 4380796.747819404, 616300.3208338729 4380948.269185018, 616228.774744263 4380986.662896584, 616207.1814474626 4381059.089813966, 616264.0361512831 4381114.768831373, 616320.5949418945 4381216.2362665925, 616259.2778923226 4381578.687263286, 616313.4450664097 4381777.767235911, 616293.2189173073 4382047.188843954, 616299.5287576597 4382160.411704929, 616321.8973015274 4382376.556288516, 616266.114138438 4382563.660038986, 616309.483676742 4382798.954777269, 616305.4519846763 4383014.057016743, 616266.9116079801 4383120.928468417, 616207.9622099401 4383117.072890472, 616092.9334876852 4383346.110211832, 616089.1978147295 4383515.424130592))",POINT (-121.6401971889783 39.55607533493063),-121.6401971889783,39.55607533493063
CA3975712171519990823,,DOE MILL,Wildfire,10430,MTBS,Extended,11590,39.757,-121.715,1999-08-23,504403219990816,504403220000802,504403219991019,45,-9999,-970,-150,125,341,600,BTU DOE 2   Perimeter digitized from October 1999 image: LT5044032009929210,"POLYGON ((608842.4827966167 4404299.923780195, 608930.2305232583 4404475.919886604, 608993.834660975 4404710.508107075, 609090.5789530639 4404856.32406305, 609278.9661229469 4405120.2724329615, 609209.0862765806 4405309.890542726, 609301.0267142353 4405382.230158541, 609439.765993377 4405566.350294362, 609728.5062629274 4406232.768647611, 609803.1895924715 4406116.627511756, 609795.681232655 4405917.843163202, 609659.9460846133 4405813.235424425, 609673.8883955273 4405699.274567926, 609552.3928806264 4405434.913606979, 609690.5232115554 4405441.89873964, 609807.3579142822 4405475.525338178, 609933.4875884384 4405433.178270941, 610080.006824179 4405232.847444787, 610225.1799509891 4405104.224354945, 610409.9541201671 4405111.526981709, 610522.2842892114 4405025.884007546, 610387.5969680337 4404895.361413278, 610436.635412357 4404798.0562007055, 610361.9384460251 4404645.475689373, 610215.8451453731 4404374.035998614, 610097.0544613383 4404234.981952197, 609987.1048126261 4403954.284021106, 609894.4125522962 4403862.066327268, 609789.8751332347 4403831.979915491, 609670.4887880234 4403784.512079892, 609592.9426558001 4403663.88402848, 609417.3054763448 4403469.147579533, 609265.5296277226 4403530.33079899, 609169.8325160783 4403358.601802942, 609138.0219239823 4403106.949545601, 608955.7803152581 4402844.775027318, 608852.1337487244 4402677.313642516, 608896.6642538658 4402460.740906735, 608973.6005994682 4402404.2348564835, 609171.1294735756 4402480.74322346, 609222.8907707053 4402777.45983869, 609371.6787705148 4402905.481686932, 609438.7263683494 4403016.533254059, 609611.6574317457 4403085.964292273, 609764.3411500276 4403156.122382981, 609983.6185017542 4403271.662681411, 610157.753718842 4403426.64368678, 610325.739454399 4403579.855497435, 610399.9840753934 4403666.764025768, 610413.6424960513 4403867.316135428, 610420.6982664058 4404000.42779658, 610647.4698845271 4404046.03342632, 610873.7884890165 4404025.96856993, 611124.7042633115 4404012.983790405, 611285.4785891584 4403921.622293533, 611489.4530657391 4403954.114243089, 611644.233478576 4403972.447223691, 611749.8197362309 4403976.621307819, 611744.2663622374 4403883.265756891, 611637.4763579669 4403793.542452191, 611529.6376673041 4403729.7336936975, 611385.6539960669 4403675.184114755, 611201.926549217 4403641.966168602, 611151.2306243319 4403588.050687569, 611155.7227974907 4403438.600615098, 611382.7932717986 4403438.41475899, 611669.8551486909 4403416.171896766, 611796.5948176212 4403550.961295556, 611890.3356576243 4403617.266580923, 612035.2249129941 4403803.159086986, 612305.6385149986 4403769.572200493, 612468.6662095397 4403737.847497068, 612517.7168450519 4403909.264119603, 612474.5281791814 4404054.131481293, 612589.5648013523 4404093.796942928, 612578.9218291354 4404241.4781090375, 612766.998833868 4404282.505291371, 612928.679256003 4404322.488956078, 613001.1231855035 4404415.436580684, 613107.1618096369 4404485.283656429, 613129.0642199862 4404635.779291585, 613066.378113544 4404801.251701759, 613204.6638306298 4404919.70635303, 613429.1921377198 4405174.407178351, 613512.1342759627 4405276.9321691515, 613637.3703857024 4405371.9693221385, 613715.6639662455 4405512.48192381, 613821.8548071802 4405693.796166145, 613860.5569398644 4405967.105495237, 613779.4222633654 4406127.268378955, 613670.0917385499 4406292.42346913, 613500.9159956784 4406322.375680252, 613240.253001898 4406345.655603579, 613268.0047276492 4406543.716568506, 613277.9061336815 4406644.880182835, 613168.1245011279 4406744.363518218, 613073.6354423738 4406658.176263125, 612879.411858037 4406615.376681622, 612848.6739058072 4406875.25193474, 612958.7616101608 4406998.700387333, 612842.5324648636 4407142.207636568, 612725.5530516949 4407265.836311066, 612575.3546008383 4407422.505364097, 612532.9156551007 4407587.253838373, 612668.801451402 4407803.334319729, 612683.8027309024 4407932.183500508, 612911.6258709438 4408220.610229548, 613144.8470165915 4408490.92950895, 613200.1889538324 4408506.860548534, 613452.6013481277 4408533.6420528665, 613925.332404362 4408650.065512547, 614100.0572761747 4408713.473429268, 614098.4138291022 4409099.706743338, 614114.6146261179 4409314.1102015, 614104.4193163312 4409527.469282418, 614085.9758629866 4409790.889206197, 614237.0013073767 4409709.833883965, 614302.3906054186 4409669.669132412, 614697.428468426 4409553.991978382, 614887.8988266726 4409497.401780116, 614935.4401782472 4409360.337502551, 614910.992143304 4409195.993920838, 614762.3574730338 4408641.963149874, 614771.9543766517 4408520.193288996, 614814.395837005 4408355.444067867, 614753.8024484721 4408200.359186181, 614735.2033932039 4408083.581189587, 614964.816424052 4407828.520229992, 615007.5267855213 4407595.683994312, 615215.6963623929 4407524.525705362, 615260.987099635 4407327.825823209, 615020.5711160275 4407350.375280377, 614836.8463704865 4407317.147834917, 614669.1712048559 4407386.855640569, 614586.3830845366 4407395.794498211, 614583.2300226272 4407204.8122168165, 614588.177735962 4407121.030780657, 614594.0503424765 4406787.797558219, 614547.102220102 4406564.5459424965, 614386.3203997269 4406387.176844045, 614421.8613518811 4406200.780367306, 614505.5467065659 4406054.460166572, 614717.9142696805 4405879.640938427, 614778.8026139755 4405720.204228188, 614731.7073558533 4405654.21316653, 614561.7800928737 4405664.285221804, 614531.4789456546 4405452.38162939, 614611.7178914348 4405429.599890711, 614693.0060115821 4405380.903314079, 614740.692688417 4405086.58244911, 614701.8448511296 4404970.532267686, 614691.9435806969 4404869.369086115, 614558.7582175871 4404778.596838679, 614478.3661704657 4404689.913471579, 614360.5078586404 4404570.127444612, 614307.5613943039 4404456.5739084985, 614210.520762664 4404356.544578125, 614165.9748802491 4404304.396977371, 614154.5720209285 4404163.477310414, 614189.3613046475 4403957.204360711, 614139.5615326145 4403765.907620345, 614065.4627951916 4403521.738006333, 613921.7770249079 4403421.391664698, 613659.0024788729 4403227.780170813, 613484.1273950465 4403321.634453401, 613365.038590497 4403228.369350944, 613275.7913407098 4403012.612093048, 613189.2484532886 4402922.161290271, 613222.2365023404 4402721.925916643, 613122.7875274397 4402450.800941737, 613026.6391346743 4402213.39704748, 612971.4383039302 4402040.211675734, 613039.9132361204 4401877.7182937935, 613081.7551318696 4401804.55911679, 613009.0115734374 4401757.405587591, 613020.7026129292 4401583.811830202, 613015.8999453541 4401510.335301756, 613006.747351192 4401429.052770211, 613042.7377910382 4401308.331305914, 613076.9287831553 4401193.646056428, 613037.0292347358 4401103.514055431, 612965.6317985848 4400984.654433887, 612902.6362012313 4400927.199104055, 612718.163598079 4400750.88985436, 612490.1827211624 4400619.733986574, 612371.3889995223 4400480.680391733, 612320.9895739929 4400380.973460583, 612241.0472358926 4400357.965328823, 612103.663304973 4400370.856824941, 612012.0172213005 4400252.725246509, 611791.0772929554 4399985.966097013, 611701.5277082658 4399816.00742979, 611579.587682374 4399754.69759774, 611437.3998584141 4399694.114610215, 611364.0447937489 4399469.832495346, 611236.690034634 4399157.917530307, 611160.48649714 4398965.586253732, 611167.8244813177 4398784.189834136, 611166.9163651969 4398652.851354598, 611110.2089635236 4398439.916193256, 610751.0275425018 4398222.513091068, 610518.8319065415 4397926.3085628, 610459.2757513507 4397745.324604352, 610363.7313978873 4397685.060370597, 610188.2436604638 4397601.7908587055, 610010.9564410632 4397524.557793678, 609890.3592394823 4397391.547114348, 609706.7640985824 4397201.085652604, 609512.8273478975 4397112.508997213, 609287.687909422 4396949.416690401, 608986.3619943754 4396862.708111887, 608752.9769867097 4396749.674709716, 608545.6929318893 4396683.474868431, 608327.7721038241 4396764.95001259, 608067.6935045182 4396696.667004728, 607797.1150967188 4396618.809863604, 607526.5367106643 4396540.953654782, 607331.0959518204 4396412.627724918, 607203.755439379 4396369.433640095, 606984.1722269652 4396299.698641314, 606689.2913062145 4396168.977077084, 606451.2593597156 4396093.935327686, 606340.5680372865 4396062.08677359, 606238.2816511536 4396091.639199183, 606094.9085610473 4396214.228060868, 605218.1107851868 4398629.290665645, 605368.2477006568 4398685.596735439, 605495.5862484793 4398728.789555027, 605659.5253415981 4398828.389717943, 605777.8675748962 4398901.763084995, 606028.7860138664 4398888.762899221, 606194.8201834606 4398936.537324297, 606386.4996640655 4398965.476189464, 606532.35458511 4398935.353579045, 606748.335703352 4399017.162065926, 606870.5723635518 4399032.673870859, 607000.46162041 4399089.710467938, 607110.5585960976 4399213.143387646, 607236.6901080883 4399170.792559064, 607451.1680777444 4399212.847775275, 607512.6728505226 4399364.898480372, 607742.9102391618 4399555.672846331, 607864.8503496025 4399616.977396637, 608009.7471383644 4399802.856782034, 607988.6100034345 4399940.958293439, 607746.5295691796 4399812.31262463, 607437.5569588685 4399684.080549788, 607291.770823201 4399635.576047319, 607122.8900616579 4399619.748988877, 606933.761843508 4399604.649788026, 606837.1708492099 4399570.301946095, 606715.8230418677 4399417.416477794, 606579.4885444468 4399404.401787422, 606351.8241364994 4399496.182743008, 606106.89596792 4399399.491542136, 605415.3168243574 4399233.267394607, 605020.7078795433 4399145.941166593, 604809.2875592875 4399720.8199547855, 605009.3702346048 4399811.158577641, 605378.4923786799 4400028.78139632, 605607.0665743095 4400068.335943002, 605688.2155728801 4400176.88475353, 605840.1503530425 4400227.156511182, 605971.2681319206 4400638.450568762, 607148.0476933758 4401036.05760368, 607832.1272644205 4401272.234910232, 608001.8370748615 4401363.67256671, 608174.3339412771 4401636.144510092, 608190.7041698304 4401961.996370054, 608134.1910695536 4402397.953136068, 608315.088944044 4402731.830916922, 608406.5944214077 4403007.214621243, 608450.7046198631 4403262.405366714, 608565.1636284621 4403662.367838826, 608662.6601529155 4403828.06014753, 608647.8273252934 4404079.397212427, 608842.4827966167 4404299.923780195))",POINT (-121.7148683392831 39.75652117056096),-121.7148683392831,39.75652117056096
CA3964512147619990823,,BLOOMER,Wildfire,10431,MTBS,Extended,2814,39.645,-121.476,1999-08-23,504403219990816,504403220000802,,27,-9999,-970,-150,150,377,650,BTU Bloom,"POLYGON ((632090.8932120318 4387548.226605862, 632015.5925369269 4387487.221415723, 631941.342039736 4387400.302612672, 631860.941373021 4387311.613080656, 631700.5896249398 4387199.9041857, 631597.838474906 4387163.766117555, 631433.2865178719 4387155.712487086, 631293.7849029466 4387220.41150318, 631161.0334086864 4387195.298237948, 631072.0824991397 4387202.457856945, 631051.532300831 4387248.973028218, 630814.380133831 4387305.219475891, 630756.7794450248 4387229.6497149775, 630611.8783851819 4387312.456616538, 630548.4283110843 4387458.038191144, 630487.828184915 4387571.6704174, 630357.3273907508 4387606.191647705, 630303.9273512365 4387695.681004153, 630429.3284930189 4387902.189174982, 630418.2285787725 4387984.195366337, 630266.2777653312 4387933.892863608, 630055.6766445637 4387833.93477334, 629932.0764001092 4387890.104974124, 629741.1257731696 4387881.006742114, 629531.4253794209 4387912.38860695, 629445.775503901 4387953.269377833, 629524.0764111003 4388093.784072787, 629469.626945782 4388209.187375224, 629368.5275295447 4388324.267905859, 629336.8782629779 4388452.78948081, 629443.6785079265 4388542.523818136, 629371.5291714419 4388672.49332139, 629330.8798970111 4388831.194044099, 629311.8303085861 4388917.465519916, 629215.3809284753 4388994.56101212, 629141.7315709335 4389084.774831016, 629134.2318977042 4389154.709665595, 629094.3326886751 4389333.288553569, 629002.2335772493 4389418.190606481, 628901.4345533347 4389487.479934167, 628911.3347893317 4389588.64055889, 628974.0346009945 4389691.894631514, 629056.5339867853 4389728.755034534, 629194.3829338927 4389781.551451625, 629269.6824071809 4389842.555271776, 629352.2717075668 4389946.293262486, 629438.8209571855 4390036.752568667, 629424.8709084243 4390150.709020303, 629504.5200955834 4390219.519766887, 629496.7198737381 4390335.247075, 629540.9691900762 4390433.190104023, 629573.9687017838 4390501.677950718, 629596.4682440828 4390560.588568561, 629559.7182492361 4390661.42673826, 629536.0180736207 4390785.6845160425, 629507.2180123759 4390882.257683497, 629488.9178117489 4390988.408007883, 629414.2182458367 4391104.536183618, 629410.0178530506 4391208.192226159, 629295.1191837846 4391279.975653688, 629257.3191670706 4391406.728122941, 629237.2189911398 4391518.914589228, 629339.0662720741 4391692.429241224, 629441.2137152139 4391820.151865364, 629429.8129872904 4391947.951647579, 629505.8609936874 4392028.835285384, 629630.5070640193 4392215.46976422, 629754.7035379385 4392336.433817792, 629786.2026632968 4392365.165913802, 629991.84980517 4392280.18771104, 630173.1982797543 4392142.334184748, 630410.1966198711 4391974.625435957, 630615.6961567963 4391778.184777748, 630836.4948326112 4391664.799428877, 630892.745845321 4391543.359113181, 630938.3484717219 4391300.878295712, 630964.9001985486 4391144.6700424515, 631108.7496761973 4391087.77781776, 631044.2513931784 4390990.556677757, 631071.2522161005 4390900.019255196, 631011.8535240085 4390830.483128107, 630991.1543799337 4390765.535976074, 631074.8554035497 4390619.2293746155, 631183.9061525706 4390499.884258837, 631425.405588649 4390451.446828345, 631540.0054538273 4390425.457532372, 631727.506596438 4390289.376903127, 631831.6068266602 4390253.810329153, 632008.6679383328 4390152.737831653, 632091.4717429231 4389875.090687571, 632097.6251559837 4389608.143726844, 632145.6261921896 4389536.761715228, 632260.9765498143 4389530.651061924, 632270.1289974996 4389343.21717475, 632178.9292566676 4389290.740767472, 632233.9818151034 4389083.753196977, 632219.4324654203 4389020.576978529, 632073.9326736301 4388926.249628449, 632101.9839623857 4388809.798961991, 632259.9355626549 4388750.413501185, 632507.4361006956 4388861.002753542, 632568.1865432586 4388858.832934779, 632691.1902713941 4388625.532641784, 632654.5906310476 4388569.115545245, 632590.0911266499 4388471.894702982, 632610.9422778105 4388379.587280309, 632739.1946414297 4388285.434331494, 632808.4964598084 4388187.415449771, 632710.2471679677 4388001.828138739, 632617.9604114178 4387796.247733511, 632648.719246018 4387693.111671933, 632653.2204963929 4387543.6645396855, 632534.7201703414 4387358.801646534, 632428.8183769317 4387400.403807534, 632300.2658407716 4387540.348839421, 632125.9836351674 4387698.224889477, 632090.8932120318 4387548.226605862))",POINT (-121.47633087159757 39.644509129758184),-121.47633087159757,39.644509129758184
CA3953212141419990823,,SOUTH,Wildfire,10432,MTBS,Extended,2151,39.532,-121.414,1999-08-23,704403319990707,704403320000709,,27,-9999,-970,-150,150,344,590,,"POLYGON ((634514.8846749418 4375472.561425224, 634551.9405945651 4375594.641174774, 634632.6478294616 4375637.5358583275, 634748.7569655873 4375651.300018849, 634829.0125194332 4375628.528175177, 634826.6146414254 4375726.142961956, 634891.8723721373 4375843.234552264, 635003.3319945659 4375894.982755128, 635038.8864980798 4375977.308876357, 635187.5480619033 4375993.891355041, 635246.203564018 4376043.545842346, 635361.2631061331 4376083.223552198, 635389.9164920986 4376143.9021633975, 635524.6292398449 4376274.436364123, 635476.6269504081 4376345.815318332, 635397.8722110573 4376408.341067924, 635264.8127426377 4376429.0183548005, 635196.107769693 4376435.453858657, 635086.6007453774 4376489.126605906, 634932.5395568694 4376490.650576637, 634814.9298883952 4376437.131486677, 634763.6270061525 4376474.791900133, 634663.5774111246 4376832.657953678, 634675.7315219527 4376993.446172581, 634626.380921423 4377136.52815027, 634575.9808085358 4377305.522958518, 634493.7788879712 4377491.577484704, 634429.4248685194 4377505.819474314, 634370.476045015 4377770.659453107, 634452.3836993583 4377899.099613419, 634515.089563388 4378002.350674303, 634556.4943781081 4378132.238371978, 634567.8973877125 4378273.150129809, 634609.3020798982 4378403.038066305, 634627.6056764617 4378565.598094541, 634708.7622816653 4378674.161819919, 634734.5651074525 4378766.7895057285, 634841.2214415207 4378745.065378557, 634951.4779215809 4378711.270096951, 634973.5292351888 4378704.511044994, 635097.4357772855 4378602.554080703, 635194.7926013968 4378656.7983562825, 635298.5994108799 4378667.02301326, 635479.0609740717 4378666.548051835, 635628.471021225 4378703.010055132, 635628.3199540015 4378591.551786175, 635649.9206355894 4378519.125020374, 635711.8728244461 4378333.793483458, 635880.4820366139 4378126.738629318, 636059.14438322 4378132.299705409, 636302.1612459056 4378123.620267003, 636344.3131317317 4378004.680007568, 636408.2169206345 4377924.77131969, 636440.6183356268 4377816.131390789, 636532.724137547 4377731.234771091, 636480.9701299379 4377703.226777049, 636434.7648194388 4377499.863880706, 636516.2213592138 4377562.638435084, 636624.5305271605 4377692.1284817625, 636732.5397646909 4377867.409167716, 636897.8519815138 4377895.343011783, 636980.3583017021 4377932.205230938, 637057.4642362623 4377987.174206746, 637138.9205624899 4378049.949713552, 637216.7765542542 4378124.796438273, 637361.8373206877 4378153.454275617, 637519.7987784953 4378094.072824488, 637683.4606035177 4377970.7942766575, 637825.5212500126 4377919.942603831, 637894.5263631108 4377867.718338627, 637903.8269074783 4377791.74998091, 638071.8396235356 4377676.278246997, 638178.0477072492 4377588.888610585, 638319.2085795121 4377406.7012726255, 638416.7161793049 4377303.698970802, 638445.8181881818 4377161.339783712, 638496.2219290738 4376992.344592714, 638516.9230070995 4376788.582199036, 638502.9712181643 4376633.827275212, 638432.6146677802 4376489.047730109, 638319.9543973499 4376351.749846103, 638285.0002707173 4376177.84098787, 638218.6939628717 4376086.658714454, 638166.9393422831 4376058.650314269, 638079.1826032386 4376151.352270995, 638044.5300081045 4376200.35954673, 637939.9709888848 4376170.25566552, 637848.9138205295 4376229.238620032, 637787.4085251369 4376211.5305729285, 637662.5977938098 4376182.1502447, 637552.6385440612 4376170.153352215, 637465.7808753152 4376125.485079914, 637383.2736956622 4376088.623215878, 637268.5131991035 4376003.153033887, 637087.5974411299 4375937.959323726, 637088.1962886064 4375846.379265913, 637075.7437113787 4375731.380347737, 637060.7406208619 4375602.5398305915, 636990.8335706305 4375523.430066241, 636835.7210392583 4375550.864632833, 636740.0146505104 4375647.83199316, 636662.308774272 4375684.444324082, 636622.104780707 4375640.10104633, 636645.8046897349 4375515.849624378, 636697.1083794552 4375478.189899615, 636784.564860075 4375431.277217205, 636856.1202640573 4375392.894173549, 636876.9704995735 4375300.591045423, 636748.5594427105 4375283.28322879, 636615.4985686319 4375303.9593091095, 636560.1437137892 4375288.023014307, 636495.4893927637 4375348.054101822, 636335.2760587981 4375347.805969126, 636282.9229225795 4375411.378552927, 636136.0604777277 4375388.759436155, 636028.8040013886 4375502.062939752, 636001.0531191386 4375572.718270756, 635958.602842108 4375737.447507526, 635840.6933467446 4375729.717452909, 635633.076534779 4375709.269369, 635531.8186490404 4375712.887071776, 635487.8678545855 4375837.86202553, 635400.4120182272 4375884.775472922, 635367.1090274462 4375862.080535854, 635260.5978782265 4375726.558638042, 635193.2412364183 4375661.291971681, 635215.8907580369 4375562.9533488685, 635200.5876558044 4375479.903756759, 635113.4309176756 4375481.027698203, 635044.1278025068 4375579.042921089, 634968.521611389 4375563.8310788935, 634893.9649027782 4375522.706790373, 634709.4494072457 4375469.588931974, 634514.8846749418 4375472.561425224))",POINT (-121.41378531389712 39.531967571888366),-121.41378531389712,39.531967571888366
